Student_ID,Age,Gender,Marital_Status,Course_Chosen,Application_Mode,Residence_Location,Parental_Education,Parental_Income_Level,Employment_Status,Semester_Enrolled_Units,Semester_Credited_Units,Semester_Evaluated_Units,Semester_Approved_Units,Semester_Average_Grade,Retention,Unemployment_Rate,Inflation_Rate,Regional_GDP,Year,GPA,Attendance,Assignment_Score,Course_Failures,LMS_Activity,Credit_Load
STUD_2178,22,Other,Widowed,Agronomy,In-person,Urban,Master,38876,Part-time,5,5,5,1,2.72,1,5.9,3.3,38129,2021,2.78,82,54.9,4,951,24
STUD_2179,19,Other,Widowed,Management,In-person,Rural,Master,102078,Employed,5,3,3,0,3.78,1,4.3,2.2,30797,2022,1.1,89,63.6,3,518,19
STUD_2180,24,Other,Married,Management,In-person,Urban,Master,119301,Employed,7,3,2,2,2.15,1,5.2,3.1,30937,2023,4.79,76,48.7,1,102,16
STUD_2181,31,Female,Single,Agronomy,In-person,Suburban,PhD,59666,Unemployed,3,3,2,0,1.83,1,4.0,2.6,39157,2021,2.79,75,79.1,3,373,24
STUD_2182,22,Other,Single,Agronomy,Online,Urban,Bachelor,148272,Part-time,2,2,2,0,1.33,1,5.0,3.9,20836,2023,3.9,60,43.1,1,609,23
STUD_2183,20,Male,Married,Management,Online,Suburban,Bachelor,50083,Part-time,3,2,2,1,1.37,0,4.7,2.9,31338,2021,4.26,57,84.3,1,143,24
STUD_2184,31,Male,Widowed,Journalism,In-person,Urban,Bachelor,137090,Part-time,7,2,7,0,3.77,0,4.4,3.7,29518,2023,2.45,81,94.8,4,700,13
STUD_2185,20,Male,Widowed,Agronomy,In-person,Rural,Master,105049,Part-time,5,4,3,4,3.37,1,5.2,2.3,35257,2022,2.65,50,55.4,5,875,12
STUD_2186,26,Male,Married,Journalism,In-person,Suburban,Master,98588,Unemployed,2,2,2,2,1.01,1,5.8,3.3,28070,2022,4.11,54,83.4,5,411,22
STUD_2187,27,Male,Widowed,Engineering,Online,Rural,High School,123739,Employed,4,4,2,1,1.74,1,5.0,2.1,33113,2023,2.29,88,98.0,1,856,14
STUD_2188,24,Male,Married,Journalism,In-person,Suburban,PhD,89196,Employed,5,3,3,0,2.53,0,5.2,3.6,29364,2021,1.26,93,61.7,2,886,20
STUD_2189,22,Male,Widowed,Management,Online,Suburban,Master,99223,Unemployed,5,5,4,2,2.32,1,4.3,3.8,26792,2021,4.34,89,81.1,2,44,17
STUD_2190,29,Male,Married,Agronomy,Online,Suburban,PhD,45979,Employed,3,2,3,2,1.91,1,5.8,2.5,38423,2022,4.75,80,55.7,5,458,19
STUD_2191,19,Male,Married,Management,In-person,Rural,PhD,115097,Employed,2,2,2,0,3.6,1,5.9,3.7,25766,2022,1.91,58,85.8,5,760,13
STUD_2192,31,Male,Married,Engineering,Online,Rural,Bachelor,90234,Employed,4,3,2,2,3.33,1,5.8,2.2,28900,2021,3.05,67,79.9,1,795,24
STUD_2193,29,Male,Single,Management,Online,Suburban,Master,109890,Unemployed,2,2,2,0,3.84,0,5.2,2.9,24096,2021,1.2,75,99.1,1,62,17
STUD_2194,32,Male,Married,Management,Online,Rural,High School,20848,Unemployed,4,2,3,0,2.74,1,5.7,3.1,30608,2022,3.89,72,59.2,0,735,19
STUD_2195,25,Male,Married,Journalism,Online,Suburban,PhD,40505,Unemployed,4,3,4,3,1.41,1,4.5,2.7,30305,2021,3.23,73,92.4,2,182,21
STUD_2196,20,Female,Widowed,Management,Online,Rural,Master,85685,Part-time,7,3,5,2,2.49,1,4.9,3.7,38605,2023,3.53,68,44.1,5,332,13
STUD_2197,28,Other,Widowed,Management,In-person,Suburban,High School,75452,Employed,4,2,2,0,2.32,1,5.7,3.9,36101,2022,2.69,66,89.5,2,810,21
STUD_2198,19,Male,Single,Agronomy,Online,Rural,Master,98376,Part-time,6,2,6,2,1.42,1,4.4,2.0,21908,2023,4.89,90,50.3,4,810,21
STUD_2199,18,Female,Married,Management,In-person,Urban,Master,130725,Unemployed,3,3,3,0,3.66,1,4.9,3.0,39683,2023,3.19,94,74.6,0,174,12
STUD_2200,28,Other,Single,Journalism,Online,Rural,High School,25215,Unemployed,2,2,2,1,2.89,1,5.1,3.8,37536,2023,3.74,56,55.1,5,546,14
STUD_2201,34,Other,Widowed,Agronomy,Online,Rural,PhD,103527,Unemployed,5,5,4,3,1.2,1,5.0,2.3,24059,2023,1.55,56,60.5,0,285,16
STUD_2202,31,Female,Single,Management,In-person,Rural,Bachelor,100228,Employed,7,5,5,1,1.44,0,5.2,2.2,37627,2023,1.74,83,69.9,5,187,20
STUD_2203,18,Female,Widowed,Engineering,In-person,Urban,Bachelor,106853,Employed,4,3,4,2,1.39,1,5.2,3.9,24211,2021,4.05,62,68.1,4,979,18
STUD_2204,23,Male,Single,Management,Online,Urban,High School,63407,Unemployed,4,4,3,2,1.18,1,4.5,2.5,29253,2021,2.34,82,47.6,2,864,19
STUD_2205,30,Male,Single,Engineering,Online,Suburban,PhD,52268,Employed,7,7,2,1,3.14,1,5.4,2.5,21319,2022,1.38,82,52.7,0,289,21
STUD_2206,25,Female,Widowed,Management,Online,Rural,PhD,146113,Unemployed,6,6,6,0,2.38,1,4.8,3.0,27640,2022,4.24,79,92.2,2,499,12
STUD_2207,20,Male,Widowed,Agronomy,In-person,Suburban,High School,113202,Employed,4,3,4,3,1.22,1,4.1,2.3,24034,2023,2.83,52,67.5,3,348,22
STUD_2208,33,Male,Married,Journalism,In-person,Urban,PhD,128354,Part-time,3,3,3,1,1.98,1,5.5,3.1,28556,2022,1.28,98,56.9,3,342,15
STUD_2209,27,Other,Married,Agronomy,In-person,Urban,Master,20717,Part-time,2,2,2,2,3.0,1,4.8,2.6,26591,2021,1.29,64,65.5,3,681,12
STUD_2210,28,Other,Married,Agronomy,Online,Urban,Master,113853,Unemployed,7,4,4,1,2.12,1,4.4,2.4,36172,2023,4.48,62,74.4,1,368,22
STUD_2211,20,Other,Married,Engineering,Online,Urban,PhD,128832,Employed,2,2,2,2,1.23,1,4.2,3.4,34312,2023,1.81,60,46.6,3,14,14
STUD_2212,34,Female,Widowed,Agronomy,Online,Rural,Master,20600,Part-time,3,3,2,0,3.44,1,4.5,3.1,27861,2021,2.98,90,95.9,2,712,21
STUD_2213,33,Other,Single,Journalism,In-person,Rural,Master,133139,Employed,6,6,6,6,2.65,1,4.5,2.7,24602,2023,2.86,59,93.2,0,690,17
STUD_2214,32,Female,Widowed,Engineering,Online,Rural,PhD,30883,Unemployed,3,2,2,1,3.89,1,5.9,3.4,31144,2022,4.86,69,73.1,5,60,21
STUD_2215,32,Other,Widowed,Management,Online,Rural,High School,84839,Part-time,5,4,5,0,3.22,1,5.5,2.6,34927,2021,4.38,85,67.7,1,228,16
STUD_2216,29,Other,Widowed,Agronomy,Online,Urban,PhD,139946,Part-time,7,7,6,0,3.47,1,4.6,2.1,27501,2023,2.76,72,85.4,4,849,22
STUD_2217,33,Male,Single,Management,In-person,Urban,Master,73060,Unemployed,7,7,6,4,2.02,1,5.8,3.5,25457,2022,4.64,82,83.9,1,428,22
STUD_2218,26,Female,Married,Journalism,Online,Suburban,Bachelor,119762,Unemployed,2,2,2,0,1.55,1,5.0,3.8,30757,2021,3.8,77,60.9,5,670,13
STUD_2219,31,Female,Single,Agronomy,Online,Rural,PhD,131089,Unemployed,5,5,4,5,3.88,0,5.6,2.8,27383,2021,3.08,80,54.4,2,499,18
STUD_2220,20,Other,Widowed,Journalism,Online,Rural,Bachelor,39205,Unemployed,3,2,3,2,2.02,1,5.8,3.9,37168,2022,1.11,92,56.9,5,9,16
STUD_2221,25,Other,Widowed,Engineering,Online,Urban,High School,47253,Unemployed,5,4,2,0,2.34,1,5.3,3.6,21918,2023,1.57,76,64.9,1,694,13
STUD_2222,26,Other,Single,Management,Online,Rural,Master,144464,Employed,6,6,5,2,2.47,0,5.9,3.2,24421,2021,2.04,58,45.9,1,213,19
STUD_2223,30,Other,Single,Journalism,Online,Suburban,High School,59118,Part-time,6,2,5,2,3.7,1,5.4,3.0,24631,2023,1.9,52,64.4,5,498,18
STUD_2224,25,Other,Single,Journalism,In-person,Urban,PhD,131427,Part-time,7,6,2,0,2.89,0,4.9,4.0,38429,2023,1.48,58,71.3,5,288,23
STUD_2225,19,Male,Single,Agronomy,Online,Suburban,PhD,79233,Employed,4,3,3,2,3.24,1,5.8,3.1,29171,2023,1.01,55,56.7,2,433,16
STUD_2226,34,Male,Single,Engineering,In-person,Urban,Bachelor,30108,Part-time,6,5,4,1,3.51,0,4.3,3.7,38459,2022,1.91,86,79.2,4,167,18
STUD_2227,25,Male,Married,Journalism,Online,Rural,Bachelor,60334,Employed,6,6,2,1,3.15,1,5.9,3.0,32839,2022,4.12,81,89.5,2,438,12
STUD_2228,25,Male,Single,Engineering,In-person,Suburban,High School,141071,Employed,7,7,2,7,2.4,0,5.2,2.2,32615,2021,4.91,85,82.8,0,164,14
STUD_2229,33,Other,Single,Journalism,In-person,Rural,Master,25984,Unemployed,6,4,3,1,1.79,1,5.9,3.4,37979,2021,4.98,70,89.1,0,300,19
STUD_2230,34,Male,Married,Agronomy,In-person,Urban,High School,87395,Unemployed,3,2,2,1,2.26,0,5.3,3.6,26830,2022,1.7,53,74.8,5,356,22
STUD_2231,22,Other,Single,Engineering,In-person,Rural,Master,62951,Employed,4,4,4,3,3.86,1,5.1,2.5,28719,2023,2.45,54,57.5,3,560,21
STUD_2232,18,Female,Single,Management,In-person,Rural,PhD,34880,Employed,7,4,3,3,2.63,0,4.8,3.2,30140,2023,2.19,61,91.0,4,696,12
STUD_2233,18,Other,Widowed,Journalism,In-person,Suburban,PhD,57768,Part-time,5,2,4,2,3.69,1,5.4,2.2,22232,2021,1.34,85,93.6,5,354,24
STUD_2234,26,Other,Married,Engineering,In-person,Urban,PhD,123649,Employed,6,4,4,4,2.68,0,5.8,3.8,39307,2021,2.56,53,41.3,0,354,20
STUD_2235,19,Other,Married,Engineering,In-person,Urban,High School,79512,Unemployed,4,2,2,2,2.86,0,4.2,2.4,21760,2022,1.08,84,60.2,5,786,14
STUD_2236,20,Male,Single,Engineering,In-person,Rural,PhD,98455,Part-time,3,3,2,2,3.86,1,5.8,2.4,26632,2023,2.63,64,51.9,2,624,22
STUD_2237,32,Male,Married,Engineering,In-person,Rural,PhD,47073,Part-time,3,3,2,0,3.37,1,5.7,3.9,39459,2021,3.54,97,68.9,5,450,18
STUD_2238,22,Other,Married,Engineering,Online,Suburban,Bachelor,71873,Part-time,6,6,3,0,1.13,0,4.4,2.5,32623,2021,4.89,71,65.9,2,916,20
STUD_2239,23,Other,Married,Management,In-person,Urban,Master,124907,Part-time,6,5,2,5,2.59,1,5.1,2.2,26334,2021,3.48,74,88.6,2,102,15
STUD_2240,32,Male,Widowed,Journalism,Online,Urban,Master,47897,Unemployed,6,3,3,3,1.17,1,4.9,4.0,21915,2023,3.55,67,56.5,1,690,15
STUD_2241,34,Female,Single,Engineering,In-person,Urban,PhD,44342,Part-time,2,2,2,1,3.89,0,5.6,3.1,26090,2023,4.62,57,51.1,5,564,23
STUD_2242,26,Female,Single,Engineering,In-person,Urban,High School,105972,Employed,5,4,2,0,3.58,1,5.7,3.8,36526,2022,1.75,63,86.2,0,438,17
STUD_2243,34,Other,Single,Journalism,In-person,Rural,Master,122987,Part-time,7,5,2,3,1.88,0,5.6,3.5,32269,2021,4.61,100,69.5,2,545,24
STUD_2244,24,Female,Married,Journalism,Online,Urban,PhD,124459,Unemployed,5,4,2,0,3.6,0,5.2,3.8,29088,2022,4.93,70,63.2,4,935,14
STUD_2245,18,Male,Single,Journalism,Online,Urban,PhD,101906,Part-time,5,2,4,0,2.38,0,5.5,2.2,37618,2021,3.81,99,55.0,2,491,15
STUD_2246,18,Male,Married,Agronomy,Online,Rural,PhD,110942,Employed,6,2,5,0,3.0,1,5.9,3.6,33743,2022,4.61,86,73.7,3,185,18
STUD_2247,21,Other,Widowed,Management,Online,Urban,High School,108014,Employed,5,3,3,1,1.44,0,4.0,2.3,20766,2022,3.37,52,84.7,3,886,20
STUD_2248,28,Other,Widowed,Agronomy,In-person,Rural,High School,146706,Unemployed,7,3,5,3,2.67,1,4.6,3.1,34950,2022,3.48,62,43.5,2,213,17
STUD_2249,19,Other,Widowed,Journalism,Online,Urban,Bachelor,81007,Part-time,2,2,2,2,2.64,1,5.3,3.3,22107,2022,3.98,57,47.9,0,540,17
STUD_2250,34,Other,Widowed,Management,Online,Urban,Bachelor,40498,Unemployed,6,6,2,5,1.43,1,4.3,4.0,32447,2023,2.71,71,56.3,2,706,16
STUD_2251,29,Male,Married,Journalism,Online,Suburban,High School,68567,Part-time,2,2,2,2,1.88,1,6.0,2.8,39243,2021,1.57,67,99.4,1,273,15
STUD_2252,25,Female,Single,Engineering,In-person,Suburban,High School,80880,Employed,6,3,5,2,3.76,0,4.9,2.8,37464,2022,1.64,59,99.7,5,523,15
STUD_2253,18,Male,Single,Agronomy,Online,Urban,Master,126256,Employed,4,2,3,0,3.34,1,4.2,3.9,21340,2023,4.52,71,95.0,5,14,16
STUD_2254,23,Female,Married,Journalism,In-person,Urban,High School,121067,Unemployed,6,6,6,6,1.23,1,4.7,3.8,36554,2022,1.12,96,85.0,4,814,16
STUD_2255,34,Female,Widowed,Journalism,In-person,Suburban,Bachelor,106368,Employed,2,2,2,1,1.66,1,5.3,3.0,21659,2023,4.01,93,92.2,0,125,17
STUD_2256,31,Female,Single,Management,In-person,Urban,High School,135323,Unemployed,2,2,2,2,2.49,0,5.7,2.4,39198,2021,3.75,67,93.5,5,565,15
STUD_2257,33,Male,Single,Management,Online,Suburban,Master,61676,Unemployed,5,5,3,3,3.35,0,5.6,2.2,33644,2023,2.42,82,74.4,5,854,22
STUD_2258,31,Other,Widowed,Engineering,Online,Suburban,PhD,145391,Employed,7,7,2,1,2.94,0,5.3,2.3,21986,2023,3.73,55,43.3,5,422,16
STUD_2259,18,Female,Single,Journalism,In-person,Suburban,Bachelor,148141,Employed,4,4,4,1,1.44,1,5.3,3.2,22680,2022,4.37,53,76.5,2,606,19
STUD_2260,23,Male,Single,Agronomy,In-person,Suburban,Master,98217,Employed,7,7,2,1,3.53,1,5.0,3.1,34406,2023,4.89,85,75.6,3,380,24
STUD_2261,29,Male,Single,Management,Online,Urban,Bachelor,52811,Part-time,2,2,2,1,3.76,1,4.7,2.7,29049,2023,3.48,71,55.5,0,778,20
STUD_2262,26,Female,Single,Management,In-person,Rural,High School,30927,Part-time,5,5,3,1,3.35,1,4.8,3.2,28233,2021,1.25,90,82.8,0,62,17
STUD_2263,23,Male,Widowed,Agronomy,Online,Urban,High School,112353,Employed,2,2,2,0,1.4,1,5.0,2.9,35211,2022,3.76,84,72.6,5,409,14
STUD_2264,25,Other,Single,Management,Online,Urban,High School,36833,Employed,4,2,2,1,1.94,1,5.6,2.7,22285,2021,2.96,75,46.1,5,679,18
STUD_2265,28,Other,Single,Agronomy,Online,Suburban,Bachelor,79969,Unemployed,2,2,2,0,2.83,0,5.7,2.5,32624,2023,1.56,89,91.3,0,729,23
STUD_2266,32,Female,Widowed,Agronomy,In-person,Urban,High School,122333,Part-time,7,3,4,0,3.08,0,5.3,2.1,29692,2022,2.7,70,45.6,0,733,18
STUD_2267,21,Other,Married,Engineering,In-person,Rural,Master,47101,Unemployed,3,2,3,1,3.15,1,5.0,2.8,21368,2023,3.12,57,54.1,5,370,23
STUD_2268,25,Other,Single,Management,In-person,Rural,High School,69232,Employed,4,3,4,1,1.85,1,5.4,3.5,30991,2021,4.93,64,60.1,1,349,19
STUD_2269,25,Male,Married,Journalism,In-person,Urban,Bachelor,75512,Employed,4,4,3,3,1.25,1,4.5,3.4,24981,2021,1.59,83,74.6,2,603,14
STUD_2270,23,Female,Single,Journalism,In-person,Suburban,High School,43627,Part-time,7,5,3,0,3.99,1,5.2,3.0,38358,2022,2.24,66,62.8,2,173,12
STUD_2271,33,Male,Widowed,Agronomy,Online,Suburban,Master,138583,Unemployed,3,2,2,2,3.25,0,5.2,2.6,33146,2021,4.19,58,74.7,2,716,15
STUD_2272,30,Other,Widowed,Journalism,In-person,Urban,Master,62771,Part-time,6,4,3,2,2.35,0,5.3,3.4,29214,2021,2.61,90,79.3,2,950,12
STUD_2273,20,Male,Widowed,Journalism,In-person,Urban,High School,51759,Unemployed,3,2,2,1,3.87,1,5.7,3.4,39412,2022,3.99,58,42.9,2,56,15
STUD_2274,31,Other,Single,Management,Online,Suburban,High School,137719,Employed,4,2,2,1,4.0,0,4.6,3.9,36737,2023,2.83,71,88.4,0,402,18
STUD_2275,26,Female,Widowed,Agronomy,In-person,Suburban,Bachelor,129884,Part-time,6,4,4,0,2.53,0,5.2,2.8,27365,2021,3.72,88,76.6,1,875,17
STUD_2276,29,Female,Single,Journalism,In-person,Suburban,Bachelor,27127,Employed,5,4,3,0,2.14,1,5.6,3.6,35780,2022,2.39,71,44.5,5,234,19
STUD_2277,26,Female,Single,Engineering,In-person,Urban,Master,79539,Unemployed,5,5,3,2,1.7,0,5.7,3.4,30256,2023,4.34,63,71.4,0,547,16
STUD_2278,19,Female,Single,Engineering,In-person,Suburban,High School,77830,Part-time,5,2,2,1,2.97,1,5.6,2.4,34721,2023,3.65,85,70.7,0,742,23
STUD_2279,27,Female,Single,Engineering,In-person,Suburban,Bachelor,109794,Unemployed,4,2,4,2,2.89,0,6.0,3.8,38894,2023,3.36,72,41.3,1,511,13
STUD_2280,19,Male,Married,Journalism,Online,Suburban,PhD,100405,Unemployed,7,5,3,1,1.8,1,4.6,3.2,38595,2022,4.28,92,70.4,1,171,24
STUD_2281,23,Other,Married,Journalism,In-person,Rural,High School,148759,Part-time,4,2,2,2,3.05,1,4.1,3.4,21468,2022,2.89,56,50.7,0,740,13
STUD_2282,33,Male,Married,Agronomy,Online,Urban,Bachelor,46419,Employed,7,6,4,5,2.25,0,4.4,2.4,32372,2022,1.61,87,45.0,2,577,17
STUD_2283,34,Other,Married,Engineering,Online,Urban,Bachelor,50215,Employed,2,2,2,2,2.95,1,5.8,2.2,23117,2023,4.68,55,64.0,1,360,20
STUD_2284,20,Male,Single,Management,Online,Urban,Master,102408,Unemployed,2,2,2,0,3.34,1,5.8,2.4,39336,2023,4.16,83,62.1,5,534,24
STUD_2285,24,Other,Widowed,Management,In-person,Urban,Bachelor,68304,Part-time,5,4,4,1,3.19,1,4.0,3.9,29676,2021,4.73,52,85.8,0,438,17
STUD_2286,28,Female,Married,Agronomy,In-person,Suburban,PhD,27148,Part-time,5,4,4,4,2.36,1,4.9,3.1,39394,2023,1.14,82,89.2,1,169,12
STUD_2287,30,Other,Single,Agronomy,In-person,Suburban,Master,43857,Employed,6,3,5,0,2.18,1,5.7,2.8,38844,2022,1.62,74,92.9,1,224,13
STUD_2288,20,Other,Single,Engineering,In-person,Suburban,High School,71882,Part-time,3,2,3,2,2.1,1,4.8,2.5,22908,2023,4.86,98,86.9,2,178,19
STUD_2289,29,Female,Married,Journalism,Online,Suburban,Bachelor,140927,Part-time,4,3,4,2,3.19,0,5.8,2.7,27032,2021,3.24,57,64.4,5,487,16
STUD_2290,31,Female,Single,Management,In-person,Rural,High School,37561,Unemployed,6,3,2,0,1.05,0,6.0,2.5,28786,2022,4.01,79,85.7,4,908,22
STUD_2291,18,Female,Married,Journalism,Online,Rural,High School,112742,Employed,5,3,5,0,1.99,1,4.3,2.7,27052,2022,3.52,68,66.8,2,287,22
STUD_2292,20,Other,Married,Journalism,Online,Rural,Master,81644,Unemployed,6,4,5,4,3.59,0,4.5,3.2,30750,2023,1.79,54,48.4,3,56,21
STUD_2293,25,Other,Single,Engineering,In-person,Suburban,PhD,105299,Employed,7,3,6,3,1.16,1,4.8,3.0,26303,2021,2.55,61,91.0,4,751,21
STUD_2294,24,Other,Widowed,Engineering,Online,Suburban,Bachelor,130395,Unemployed,6,2,6,0,1.81,1,4.0,2.3,33814,2022,2.7,88,87.1,1,293,14
STUD_2295,24,Female,Married,Journalism,Online,Rural,PhD,64936,Part-time,7,6,5,0,2.8,1,4.2,2.8,33213,2021,2.36,87,94.8,1,556,24
STUD_2296,18,Other,Widowed,Journalism,In-person,Suburban,Master,123142,Part-time,7,6,5,4,1.57,1,4.6,3.2,20432,2022,1.43,65,41.0,1,563,14
STUD_2297,31,Female,Widowed,Agronomy,Online,Urban,PhD,120165,Employed,4,4,4,1,1.41,1,4.3,3.2,27845,2022,2.23,51,87.4,5,937,23
STUD_2298,29,Female,Married,Journalism,Online,Suburban,Bachelor,112437,Unemployed,7,3,7,1,1.58,0,4.2,3.4,37333,2021,2.39,50,62.6,4,489,23
STUD_2299,33,Male,Widowed,Engineering,In-person,Suburban,High School,41979,Unemployed,6,4,2,3,1.34,1,4.2,3.2,35290,2021,4.47,59,46.6,1,334,15
STUD_2300,34,Male,Married,Journalism,In-person,Urban,Master,109791,Employed,6,2,2,0,2.79,1,5.0,3.9,28023,2021,3.72,74,50.3,5,577,14
STUD_2301,29,Other,Widowed,Engineering,In-person,Urban,Master,55968,Part-time,3,3,3,1,1.82,1,5.4,2.5,28727,2021,1.55,91,97.4,4,611,20
STUD_2302,28,Other,Widowed,Engineering,Online,Urban,High School,41578,Unemployed,7,2,5,2,3.36,1,4.5,3.3,22917,2021,1.88,96,41.0,4,493,19
STUD_2303,21,Other,Single,Agronomy,Online,Urban,High School,106095,Employed,5,3,5,0,3.39,1,4.8,3.8,25261,2023,4.54,53,87.0,5,453,16
STUD_2304,25,Other,Widowed,Management,In-person,Suburban,High School,89920,Part-time,4,3,3,0,2.49,1,4.7,3.1,34907,2023,1.54,77,58.8,0,571,21
STUD_2305,29,Male,Widowed,Journalism,In-person,Rural,High School,111934,Unemployed,7,3,3,2,1.49,1,5.5,3.4,31662,2022,2.98,73,92.6,1,855,19
STUD_2306,30,Male,Single,Agronomy,Online,Rural,Bachelor,41198,Part-time,3,3,3,3,2.38,1,5.8,3.6,22972,2021,1.71,78,59.0,1,760,22
STUD_2307,24,Other,Married,Engineering,In-person,Suburban,PhD,100500,Unemployed,4,4,4,1,1.45,0,4.3,2.1,21840,2023,3.15,97,70.9,1,543,15
STUD_2308,32,Female,Single,Engineering,In-person,Urban,High School,79358,Part-time,4,4,3,1,3.19,1,5.8,3.2,33713,2023,2.64,68,98.3,1,787,14
STUD_2309,28,Female,Widowed,Management,In-person,Urban,PhD,75323,Employed,3,3,2,2,3.66,1,5.1,2.4,24951,2022,1.49,54,40.7,5,402,20
STUD_2310,29,Male,Widowed,Agronomy,Online,Suburban,Bachelor,125969,Part-time,7,5,7,4,1.9,1,5.5,4.0,31925,2023,2.75,81,77.9,0,480,18
STUD_2311,28,Female,Widowed,Agronomy,Online,Urban,Master,28984,Part-time,7,2,3,2,2.71,1,4.7,3.9,39216,2022,2.93,66,97.2,0,237,20
STUD_2312,18,Male,Single,Journalism,Online,Suburban,High School,36033,Unemployed,4,3,4,1,2.85,1,5.0,2.5,35725,2021,1.35,90,78.3,2,228,24
STUD_2313,19,Other,Widowed,Agronomy,In-person,Suburban,Bachelor,53129,Part-time,6,6,2,2,2.61,0,5.9,2.6,27097,2021,4.52,68,50.0,0,88,12
STUD_2314,20,Other,Single,Journalism,In-person,Urban,Bachelor,76690,Employed,6,4,2,3,3.26,1,4.7,3.2,25443,2023,4.53,94,45.2,3,734,12
STUD_2315,23,Male,Single,Management,Online,Urban,PhD,53248,Employed,4,3,3,3,3.52,1,5.3,2.6,26102,2021,3.65,84,40.5,2,214,13
STUD_2316,20,Female,Single,Management,In-person,Rural,High School,138370,Employed,2,2,2,1,2.28,0,5.7,2.1,36652,2021,4.04,69,72.6,3,855,18
STUD_2317,26,Male,Single,Journalism,In-person,Suburban,Bachelor,63291,Employed,6,3,4,2,2.9,1,4.0,3.3,32644,2021,3.91,69,87.8,1,365,19
STUD_2318,23,Other,Single,Management,In-person,Rural,High School,99552,Employed,6,5,4,3,1.1,0,5.0,3.6,26215,2022,3.56,54,95.9,0,416,22
STUD_2319,24,Female,Widowed,Journalism,In-person,Suburban,Master,135472,Employed,2,2,2,1,2.68,1,4.5,3.3,23095,2022,1.11,82,96.4,5,867,18
STUD_2320,30,Male,Widowed,Journalism,Online,Urban,Master,139949,Employed,4,2,4,0,2.24,0,4.4,2.6,35385,2022,2.05,86,80.6,5,302,14
STUD_2321,22,Female,Widowed,Management,Online,Suburban,PhD,118780,Unemployed,5,5,5,2,1.06,0,4.3,3.3,37791,2021,4.71,58,45.7,2,213,16
STUD_2322,31,Other,Widowed,Management,In-person,Urban,Master,24979,Employed,7,4,2,2,2.4,0,4.3,3.1,34451,2021,4.39,92,46.8,2,499,24
STUD_2323,27,Female,Married,Journalism,Online,Urban,High School,42321,Unemployed,3,3,3,3,3.12,1,4.4,2.5,39360,2023,4.37,80,62.5,2,31,13
STUD_2324,31,Male,Widowed,Agronomy,In-person,Urban,Master,64594,Unemployed,2,2,2,2,2.8,1,5.2,2.1,27447,2021,4.37,80,71.1,2,196,21
STUD_2325,33,Female,Widowed,Management,Online,Urban,Bachelor,136461,Part-time,7,5,5,1,3.94,0,5.1,3.3,26511,2021,2.91,90,69.3,3,593,23
STUD_2326,28,Female,Single,Management,Online,Rural,Bachelor,116203,Unemployed,2,2,2,0,1.21,0,4.2,2.2,21582,2021,3.72,93,41.0,3,569,17
STUD_2327,21,Other,Widowed,Engineering,Online,Urban,PhD,73579,Employed,5,2,3,2,2.44,0,5.6,2.4,32147,2021,3.21,63,93.7,0,375,20
STUD_2328,30,Other,Widowed,Management,In-person,Urban,High School,56089,Part-time,6,5,2,3,2.48,0,4.8,3.3,33137,2022,2.7,96,87.0,2,725,15
STUD_2329,24,Other,Widowed,Agronomy,Online,Rural,Master,23199,Employed,2,2,2,1,1.56,1,5.7,2.7,36258,2021,1.38,63,65.3,4,918,24
STUD_2330,24,Other,Married,Engineering,In-person,Urban,PhD,144054,Employed,4,2,4,1,3.87,1,5.1,2.9,34610,2022,1.29,86,77.0,1,323,14
STUD_2331,22,Female,Married,Agronomy,In-person,Rural,Bachelor,62862,Employed,4,3,3,0,1.17,0,5.8,2.6,20355,2022,4.32,72,84.6,1,156,23
STUD_2332,23,Other,Single,Engineering,In-person,Urban,PhD,92195,Unemployed,6,5,6,4,3.84,0,5.6,2.8,22712,2022,2.4,75,64.1,0,35,24
STUD_2333,31,Other,Married,Agronomy,Online,Suburban,PhD,37479,Employed,6,2,3,0,1.99,0,5.0,2.1,33314,2023,4.42,70,75.2,2,13,13
STUD_2334,27,Female,Single,Management,Online,Suburban,High School,93164,Part-time,4,4,3,3,2.26,1,4.5,4.0,26382,2022,4.47,92,81.2,0,925,18
STUD_2335,18,Male,Single,Journalism,Online,Suburban,Bachelor,62104,Employed,4,4,3,4,2.87,1,4.7,2.2,22547,2021,2.73,81,94.5,0,354,20
STUD_2336,23,Male,Widowed,Engineering,Online,Urban,PhD,57486,Part-time,2,2,2,0,3.71,1,4.8,3.8,34212,2022,2.7,55,67.7,1,157,16
STUD_2337,32,Other,Married,Journalism,In-person,Suburban,Bachelor,46657,Unemployed,3,3,3,3,3.02,1,4.2,3.8,33886,2022,4.46,83,94.4,3,322,17
STUD_2338,22,Other,Single,Management,In-person,Suburban,PhD,90692,Part-time,4,2,2,2,1.01,1,5.4,2.6,37329,2021,2.19,62,92.1,5,158,16
STUD_2339,25,Male,Single,Management,Online,Suburban,Bachelor,64167,Part-time,4,4,3,2,3.91,1,5.8,3.2,26434,2022,1.8,72,44.5,4,764,13
STUD_2340,21,Female,Married,Agronomy,In-person,Urban,Master,80151,Part-time,5,4,2,2,1.22,0,4.4,2.6,21999,2022,2.17,54,87.5,5,226,13
STUD_2341,31,Male,Married,Agronomy,Online,Urban,High School,55788,Unemployed,5,2,3,2,3.73,1,5.3,2.6,29260,2023,3.67,60,40.0,4,217,12
